PNQ,Pune International Airport,Pune,IN,18.5821,73.919701,45000.0,65000.0,45,True
RPR,Swami Vivekananda Airport,Raipur,IN,21.180401,81.7388,45000.0,65000.0,45,True
SAG,Shirdi International Airport,Kakadi,IN,19.689211,74.373655,45000.0,65000.0,45,True
STV,Surat International Airport,Surat,IN,21.115531,72.743251,45000.0,65000.0,45,True
RML,Colombo Ratmalana International Airport,Colombo,LK,6.821638,79.885859,45000.0,65000.0,45,True
IXA,Agartala - Maharaja Bir Bikram Airport,Agartala,IN,23.886999,91.240402,45000.0,65000.0,45,True
IXB,Bagdogra Airport,Siliguri,IN,26.6812,88.328598,45000.0,65000.0,45,True
VNS,Lal Bahadur Shastri International Airport,Varanasi,IN,25.452171,82.862549,45000.0,65000.0,45,True
BBI,Biju Patnaik International Airport,Bhubaneswar,IN,20.251021,85.814747,45000.0,65000.0,45,True
CCU,Netaji Subhash Chandra Bose International Airport,Kolkata,IN,22.654012,88.44765,45000.0,65000.0,45,True
GAU,Lokpriya Gopinath Bordoloi International Airport,Guwahati,IN,26.106654,91.585226,45000.0,65000.0,45,True
GAY,Gaya Airport,Gaya,IN,24.744301,84.951202,45000.0,65000.0,45,True
IMF,Bir Tikendrajit International Airport,Imphal,IN,24.76,93.896698,45000.0,65000.0,45,True
PAT,Jay Prakash Narayan Airport,Patna,IN,25.591299,85.087997,45000.0,65000.0,45,True
IXR,Birsa Munda Airport,Ranchi,IN,23.314300537100003,85.3217010498,45000.0,65000.0,45,True
VTZ,Visakhapatnam International Airport,Visakhapatnam,IN,17.723506,83.227729,45000.0,65000.0,45,True
HKG,Hong Kong International Airport,Hong Kong,HK,22.31184,113.914862,45000.0,65000.0,45,True
ATQ,Sri Guru Ram Das Ji International Airport,Amritsar,IN,31.7096,74.797302,45000.0,65000.0,45,True
IXC,Shaheed Bhagat Singh International Airport,Chandigarh,IN,30.6735,76.788498,45000.0,65000.0,45,True
DED,Dehradun Jolly Grant Airport,Dehradun (Jauligrant),IN,30.189243,78.176651,45000.0,65000.0,45,True
DEL,Indira Gandhi International Airport,New Delhi,IN,28.55563,77.09519,45000.0,65000.0,45,True
HSS,Maharaja Agrasen International Airport,Hisar,IN,29.186065,75.74142,45000.0,65000.0,45,True
HWR,Halwara International Airport,Halwara,IN,30.748501,75.629799,45000.0,65000.0,45,True
JAI,Jaipur International Airport,Jaipur,IN,26.8242,75.812202,45000.0,65000.0,45,True
LKO,Chaudhary Charan Singh International Airport,Lucknow,IN,26.760599,80.889297,45000.0,65000.0,45,True
SXR,Sheikh ul Alam International Airport,Srinagar,IN,33.987099,74.7742,45000.0,65000.0,45,True
LPQ,Luang Phabang International Airport,Luang Phabang,LA,19.904273,102.167191,45000.0,65000.0,45,True
PKZ,Pakse International Airport,Pakse,LA,15.133973,105.779871,45000.0,65000.0,45,True
BLR,Kempegowda International Airport Bengaluru,Bengaluru,IN,13.1979,77.706299,45000.0,65000.0,45,True
VGA,Vijayawada International Airport,Vijayawada,IN,16.530011,80.804888,45000.0,65000.0,45,True
CJB,Coimbatore International Airport,Coimbatore,IN,11.03,77.043404,45000.0,65000.0,45,True
COK,Cochin International Airport,Kochi,IN,10.151047,76.400838,45000.0,65000.0,45,True
CCJ,Calicut International Airport,Calicut,IN,11.135996,75.955152,45000.0,65000.0,45,True
GOX,Manohar International Airport,Mopa,IN,15.744257,73.860625,45000.0,65000.0,45,True
GOI,Goa Dabolim International Airport,Vasco da Gama,IN,15.380062,73.833328,45000.0,65000.0,45,True
HYD,Rajiv Gandhi International Airport,Hyderabad,IN,17.231318,78.429855,45000.0,65000.0,45,True
CNN,Kannur International Airport,Kannur,IN,11.916343,75.544979,45000.0,65000.0,45,True
IXE,Mangaluru International Airport,Mangaluru,IN,12.95471,74.886812,45000.0,65000.0,45,True
MAA,Chennai International Airport,Chennai,IN,12.990005,80.169296,45000.0,65000.0,45,True
IXZ,Veer Savarkar International Airport / INS Utkrosh,Port Blair,IN,11.640194,92.72902,45000.0,65000.0,45,True
TIR,Tirupati International Airport,Tirupati,IN,13.631988,79.539869,45000.0,65000.0,45,True
TRZ,Tiruchirappalli International Airport,Tiruchirappalli,IN,10.762915,78.717741,45000.0,65000.0,45,True
TRV,Thiruvananthapuram International Airport,Thiruvananthapuram,IN,8.481889,76.920029,45000.0,65000.0,45,True
BKK,Suvarnabhumi Airport,Bangkok,TH,13.6811,100.747002,45000.0,65000.0,45,True
SIN,Singapore Changi Airport,Singapore,SG,1.35019,103.994003,45000.0,65000.0,45,True
MEL,Melbourne Airport,Melbourne,AU,-37.670732,144.837898,45000.0,65000.0,45,True
PER,Perth International Airport,Perth,AU,-31.94029998779297,115.96700286865234,45000.0,65000.0,45,True
SYD,Sydney Kingsford Smith International Airport,Sydney (Mascot),AU,-33.946098,151.177002,45000.0,65000.0,45,True
